GEOID,NAME,tract,county,total_workers,essential,nonessential,conman,food,health,protection,socialservices,transport,total_pop,nonwhite_pct,pov_pct,hh_inc_med
17197880202,"Census Tract 8802.02, Will County, Illinois",8802.02,Will,2431,0.5240641711,0.4759358289,0.2069107363,0.04236939531,0.09419991773,0.0164541341,0.02056766763,0.14356232,4365,0.416,0.045,67000
17197880203,"Census Tract 8802.03, Will County, Illinois",8802.03,Will,2239,0.5989280929,0.4010719071,0.3068334078,0.06967396159,0.06252791425,0.004912907548,0.003573023671,0.1514068781,4199,0.447,0.071,70667
17197880204,"Census Tract 8802.04, Will County, Illinois",8802.04,Will,2955,0.4087986464,0.5912013536,0.1668358714,0.04331641286,0.0578680203,0.01692047377,0.00372250423,0.1201353638,5520,0.462,0.038,69706
17197880303,"Census Tract 8803.03, Will County, Illinois",8803.03,Will,2184,0.2321428571,0.7678571429,0.06639194139,0.01282051282,0.1098901099,0.01556776557,0.002747252747,0.02472527473,4075,0.184,0.074,130170
17197880304,"Census Tract 8803.04, Will County, Illinois",8803.04,Will,2480,0.2056451613,0.7943548387,0.06612903226,0.02701612903,0.07177419355,0.01008064516,0.009677419355,0.02096774194,4860,0.259,0.042,160865
17197880305,"Census Tract 8803.05, Will County, Illinois",8803.05,Will,2788,0.2080344333,0.7919655667,0.03084648494,0.03658536585,0.06420373027,0.0143472023,0.02510760402,0.03694404591,4969,0.222,0.015,170962
17197880306,"Census Tract 8803.06, Will County, Illinois",8803.06,Will,3602,0.245141588,0.754858412,0.06385341477,0.04691837868,0.0810660744,0.01221543587,0.02165463631,0.01943364797,6917,0.538,0.027,149250
17197880307,"Census Tract 8803.07, Will County, Illinois",8803.07,Will,3120,0.2480769231,0.7519230769,0.08269230769,0.02275641026,0.09102564103,0.004487179487,0.003205128205,0.04391025641,5894,0.446,0.072,95000
17197880308,"Census Tract 8803.08, Will County, Illinois",8803.08,Will,4546,0.2325120985,0.7674879015,0.09502859657,0.02199736032,0.05191377035,0.02441706995,0.01187857457,0.02727672679,9262,0.417,0.014,143750
17197880309,"Census Tract 8803.09, Will County, Illinois",8803.09,Will,2545,0.2031434185,0.7968565815,0.05500982318,0.03300589391,0.06404715128,0.009430255403,0.007858546169,0.03379174853,4897,0.323,0.005,159934
17197880310,"Census Tract 8803.10, Will County, Illinois",8803.1,Will,6546,0.3124045218,0.6875954782,0.07592422854,0.03055300947,0.1028108769,0.02398411244,0.02123434158,0.05789795295,13376,0.41,0.023,121118
17197880312,"Census Tract 8803.12, Will County, Illinois",8803.12,Will,5252,0.2202970297,0.7797029703,0.02132520944,0.04455445545,0.1252856055,0.002665651181,0.007806549886,0.01865955826,11045,0.405,0.004,170316
17197880313,"Census Tract 8803.13, Will County, Illinois",8803.13,Will,6418,0.3007167342,0.6992832658,0.1006544095,0.03755063883,0.08055468993,0.03178560299,0.01729510751,0.03287628545,11690,0.493,0.028,116473
17197880314,"Census Tract 8803.14, Will County, Illinois",8803.14,Will,3978,0.3079436903,0.6920563097,0.1008044243,0.04449472097,0.08371040724,0.01835093012,0.004776269482,0.05580693816,7303,0.24,0.011,155732
17197880404,"Census Tract 8804.04, Will County, Illinois",8804.04,Will,6143,0.3698518639,0.6301481361,0.1142764122,0.03516197298,0.1103695263,0.02392967605,0.002930164415,0.083184112,11816,0.287,0.022,111221
17197880408,"Census Tract 8804.08, Will County, Illinois",8804.08,Will,2746,0.4482884195,0.5517115805,0.1744355426,0.06591405681,0.09176984705,0.009832483613,0.01930080117,0.08703568827,5229,0.539,0.092,86360
17197880410,"Census Tract 8804.10, Will County, Illinois",8804.1,Will,4731,0.5258930459,0.4741069541,0.1655041218,0.05453392517,0.138448531,0.01627562883,0.01352779539,0.1376030438,8591,0.528,0.043,99279
17197880411,"Census Tract 8804.11, Will County, Illinois",8804.11,Will,1704,0.4348591549,0.5651408451,0.1203051643,0.05340375587,0.1103286385,0.03345070423,0.01643192488,0.1009389671,3328,0.217,0.04,113750
17197880412,"Census Tract 8804.12, Will County, Illinois",8804.12,Will,2218,0.4630297565,0.5369702435,0.2037871957,0.04102795311,0.06086564472,0.04102795311,0.02344454463,0.09287646528,4044,0.255,0.061,93917
17197880414,"Census Tract 8804.14, Will County, Illinois",8804.14,Will,2378,0.5622371741,0.4377628259,0.2539949537,0.03784693019,0.06938603869,0.03153910849,0.007569386039,0.1619007569,4373,0.231,0.038,79267
17197880415,"Census Tract 8804.15, Will County, Illinois",8804.15,Will,3674,0.5944474687,0.4055525313,0.2574850299,0.09662493195,0.1194882961,0.02259118127,0.0157866086,0.08247142079,7634,0.465,0.085,77778
17197880416,"Census Tract 8804.16, Will County, Illinois",8804.16,Will,1768,0.4615384615,0.5384615385,0.1951357466,0.07522624434,0.04864253394,0.02545248869,0.02319004525,0.09389140271,3137,0.228,0.028,87048
17197880417,"Census Tract 8804.17, Will County, Illinois",8804.17,Will,1526,0.4089121887,0.5910878113,0.121231979,0.02424639581,0.1081258191,0.0124508519,0.03342070773,0.1094364351,2681,0.282,0.046,82335
17197880418,"Census Tract 8804.18, Will County, Illinois",8804.18,Will,2999,0.3981327109,0.6018672891,0.1287095699,0.08902967656,0.07402467489,0.03434478159,0.01100366789,0.06102034011,5178,0.3,0.004,133295
17197880419,"Census Tract 8804.19, Will County, Illinois",8804.19,Will,5017,0.4512656966,0.5487343034,0.1680287024,0.03886784931,0.1010564082,0.02591189954,0.01056408212,0.106836755,8926,0.35,0.027,120971
17197880420,"Census Tract 8804.20, Will County, Illinois",8804.2,Will,5595,0.4947274352,0.5052725648,0.1612153709,0.05129579982,0.08847184987,0.04682752458,0.0126899017,0.1342269884,10724,0.414,0.027,93574
17197880421,"Census Tract 8804.21, Will County, Illinois",8804.21,Will,3498,0.4502572899,0.5497427101,0.1738136078,0.04345340194,0.1057747284,0.01200686106,0.006289308176,0.1089193825,6256,0.285,0.046,120964
17197880502,"Census Tract 8805.02, Will County, Illinois",8805.02,Will,2864,0.4308659218,0.5691340782,0.2290502793,0.03456703911,0.05481843575,0.0125698324,0.01222067039,0.0876396648,5139,0.074,0.05,78750
17197880503,"Census Tract 8805.03, Will County, Illinois",8805.03,Will,1718,0.5407450524,0.4592549476,0.1722933644,0.07450523865,0.08556461001,0.009313154831,0.04132712456,0.15774156,4474,0.282,0.081,48706
17197880505,"Census Tract 8805.05, Will County, Illinois",8805.05,Will,3623,0.6000552029,0.3999447971,0.251173061,0.06955561689,0.06348330113,0.01821694728,0.007728401877,0.1898978747,7185,0.491,0.097,75375
17197880507,"Census Tract 8805.07, Will County, Illinois",8805.07,Will,3759,0.6280925778,0.3719074222,0.2559191274,0.08672519287,0.1354083533,0.03325352487,0.004522479383,0.1122639,7565,0.698,0.099,79070
17197880601,"Census Tract 8806.01, Will County, Illinois",8806.01,Will,1751,0.464877213,0.535122787,0.1536264991,0.03997715591,0.1142204455,0.025128498,0.01941747573,0.1125071388,3109,0.113,0.04,96420
17197880602,"Census Tract 8806.02, Will County, Illinois",8806.02,Will,2049,0.6027330405,0.3972669595,0.1971693509,0.09321620303,0.1093216203,0.01366520254,0.01317715959,0.1761835041,3588,0.158,0.071,62721
17197880701,"Census Tract 8807.01, Will County, Illinois",8807.01,Will,1992,0.4829317269,0.5170682731,0.202811245,0.06124497992,0.1004016064,0.01455823293,0.01907630522,0.08483935743,4216,0.121,0.079,60647
17197880702,"Census Tract 8807.02, Will County, Illinois",8807.02,Will,1423,0.650035137,0.349964863,0.2375263528,0.07659873507,0.07589599438,0.0245959241,0.02178496135,0.2136331694,3030,0.662,0.182,50054
17197880901,"Census Tract 8809.01, Will County, Illinois",8809.01,Will,2573,0.4963078119,0.5036921881,0.164788185,0.03420132141,0.106490478,0.01282549553,0,0.1780023319,5890,0.249,0.084,60659
17197880903,"Census Tract 8809.03, Will County, Illinois",8809.03,Will,1151,0.5960034752,0.4039965248,0.2528236316,0.0538662033,0.1155516942,0,0.02172024327,0.1520417029,2617,0.413,0.199,43000
17197880905,"Census Tract 8809.05, Will County, Illinois",8809.05,Will,1289,0.559348332,0.440651668,0.2226532196,0.1512800621,0.05973622964,0.01241272304,0.01784328937,0.09542280838,2561,0.358,0.119,53185
17197881001,"Census Tract 8810.01, Will County, Illinois",8810.01,Will,3020,0.4245033113,0.5754966887,0.1817880795,0.03708609272,0.1135761589,0.02649006623,0.007284768212,0.0582781457,5590,0.121,0.084,90605
17197881002,"Census Tract 8810.02, Will County, Illinois",8810.02,Will,2837,0.3729291505,0.6270708495,0.1332393373,0.02009164611,0.09517095523,0.03877335213,0.007402185407,0.0782516743,5370,0.06,0.046,102889
17197881005,"Census Tract 8810.05, Will County, Illinois",8810.05,Will,1788,0.5061521253,0.4938478747,0.1979865772,0.05257270694,0.1308724832,0.0341163311,0.01398210291,0.07662192394,3502,0.06,0.043,101528
17197881006,"Census Tract 8810.06, Will County, Illinois",8810.06,Will,1228,0.4087947883,0.5912052117,0.1482084691,0.05863192182,0.08550488599,0.02687296417,0.008143322476,0.08143322476,2410,0.117,0.041,93750
17197881007,"Census Tract 8810.07, Will County, Illinois",8810.07,Will,2809,0.3570665717,0.6429334283,0.1142755429,0.03310786757,0.09825560698,0.05767176931,0.02171591314,0.03203987184,5810,0.166,0.058,107625
17197881009,"Census Tract 8810.09, Will County, Illinois",8810.09,Will,3557,0.3463592915,0.6536407085,0.09980320495,0.03176834411,0.09333708181,0.05313466404,0.01349451785,0.05482147877,6686,0.088,0.032,110304
17197881010,"Census Tract 8810.10, Will County, Illinois",8810.1,Will,1875,0.4021333333,0.5978666667,0.1685333333,0.02026666667,0.08,0.0512,0.009066666667,0.07306666667,3715,0.135,0.037,111719
17197881011,"Census Tract 8810.11, Will County, Illinois",8810.11,Will,1695,0.4684365782,0.5315634218,0.1746312684,0.09734513274,0.1126843658,0,0,0.08377581121,3377,0.178,0.02,93750
17197881012,"Census Tract 8810.12, Will County, Illinois",8810.12,Will,1631,0.356223176,0.643776824,0.1557326793,0.03494788473,0.06008583691,0.02145922747,0.003678724709,0.08031882281,2992,0.094,0.018,114211
17197881105,"Census Tract 8811.05, Will County, Illinois",8811.05,Will,3627,0.3096222774,0.6903777226,0.0923628343,0.04135649297,0.07912875655,0.03639371381,0.01047697822,0.04990350152,6580,0.114,0,124571
17197881107,"Census Tract 8811.07, Will County, Illinois",8811.07,Will,1500,0.412,0.588,0.2006666667,0.03266666667,0.04333333333,0.04,0.02,0.07533333333,2919,0.085,0.055,90625
17197881108,"Census Tract 8811.08, Will County, Illinois",8811.08,Will,3796,0.3777660695,0.6222339305,0.1430453109,0.02054794521,0.05479452055,0.02054794521,0.0208113804,0.1180189673,6848,0.152,0.027,95200
17197881109,"Census Tract 8811.09, Will County, Illinois",8811.09,Will,2637,0.3871824042,0.6128175958,0.1425862723,0.05422828972,0.0614334471,0.03526734926,0.01289343951,0.08077360637,4790,0.106,0.022,111667
17197881111,"Census Tract 8811.11, Will County, Illinois",8811.11,Will,1455,0.3965635739,0.6034364261,0.1945017182,0.04673539519,0.1113402062,0.0116838488,0,0.0323024055,2934,0.088,0.023,79091
17197881112,"Census Tract 8811.12, Will County, Illinois",8811.12,Will,2792,0.3979226361,0.6020773639,0.1643982808,0.04333810888,0.07378223496,0.0526504298,0.009670487106,0.05408309456,5648,0.051,0.016,109722
17197881113,"Census Tract 8811.13, Will County, Illinois",8811.13,Will,2218,0.3877366997,0.6122633003,0.1735798016,0.04328223625,0.09828674482,0.03155996393,0.009467989179,0.03155996393,4333,0.101,0.04,108958
17197881115,"Census Tract 8811.15, Will County, Illinois",8811.15,Will,2338,0.4041916168,0.5958083832,0.1830624465,0.02651839179,0.09366980325,0.02566295979,0.01881950385,0.05645851155,4098,0.033,0.033,100833
17197881116,"Census Tract 8811.16, Will County, Illinois",8811.16,Will,2013,0.4525583706,0.5474416294,0.2111276701,0.04073522106,0.09836065574,0.02732240437,0.01689021361,0.05812220566,3928,0.075,0.018,127125
17197881200,"Census Tract 8812, Will County, Illinois",8812,Will,1824,0.6825657895,0.3174342105,0.2604166667,0.0899122807,0.08771929825,0.02192982456,0.03782894737,0.1847587719,4928,0.872,0.341,35304
17197881301,"Census Tract 8813.01, Will County, Illinois",8813.01,Will,1333,0.7539384846,0.2460615154,0.2685671418,0.1417854464,0.02775693923,0,0.004501125281,0.311327832,2880,0.955,0.165,43274
17197881302,"Census Tract 8813.02, Will County, Illinois",8813.02,Will,832,0.7115384615,0.2884615385,0.3762019231,0.07091346154,0.06971153846,0,0,0.1947115385,1704,0.969,0.199,46161
17197881401,"Census Tract 8814.01, Will County, Illinois",8814.01,Will,1548,0.6214470284,0.3785529716,0.3546511628,0.03940568475,0.05297157623,0.009043927649,0,0.165374677,3617,0.617,0.162,41056
17197881402,"Census Tract 8814.02, Will County, Illinois",8814.02,Will,1727,0.5680370585,0.4319629415,0.2518818761,0.04979733642,0.07759119861,0,0.01389693109,0.1748697163,3180,0.518,0.136,51573
17197881500,"Census Tract 8815, Will County, Illinois",8815,Will,1383,0.6254519161,0.3745480839,0.2993492408,0.04266088214,0.1120751988,0.03470715835,0.02892263196,0.107736804,3006,0.282,0.059,59091
17197881601,"Census Tract 8816.01, Will County, Illinois",8816.01,Will,1192,0.5083892617,0.4916107383,0.2097315436,0.06627516779,0.05033557047,0.05285234899,0.005033557047,0.1241610738,2107,0.308,0.083,65800
17197881603,"Census Tract 8816.03, Will County, Illinois",8816.03,Will,1847,0.606930157,0.393069843,0.1949106659,0.05630752572,0.06930157011,0.03789929616,0.02707092583,0.2214401733,3660,0.542,0.107,45341
17197881604,"Census Tract 8816.04, Will County, Illinois",8816.04,Will,1393,0.6101938263,0.3898061737,0.1988513999,0.05527638191,0.1730078966,0.0351758794,0.007896625987,0.1399856425,2381,0.633,0.191,51548
17197881700,"Census Tract 8817, Will County, Illinois",8817,Will,1788,0.4228187919,0.5771812081,0.1655480984,0.04977628635,0.1034675615,0.02237136465,0,0.08165548098,3375,0.294,0.091,69250
17197881800,"Census Tract 8818, Will County, Illinois",8818,Will,1717,0.6371578334,0.3628421666,0.2609202097,0.07105416424,0.131042516,0,0.005241700641,0.1688992429,4132,0.632,0.236,53570
17197881900,"Census Tract 8819, Will County, Illinois",8819,Will,1390,0.7460431655,0.2539568345,0.2503597122,0.0964028777,0.1374100719,0,0.005755395683,0.2561151079,3735,0.848,0.34,22172
17197882000,"Census Tract 8820, Will County, Illinois",8820,Will,1210,0.7371900826,0.2628099174,0.2917355372,0.1429752066,0.03884297521,0.009090909091,0.01239669421,0.2421487603,3445,0.85,0.293,30143
17197882100,"Census Tract 8821, Will County, Illinois",8821,Will,1198,0.7429048414,0.2570951586,0.4023372287,0.07679465776,0.04173622705,0.02337228715,0.005843071786,0.1928213689,2596,0.965,0.258,45357
17197882200,"Census Tract 8822, Will County, Illinois",8822,Will,1605,0.7875389408,0.2124610592,0.4878504673,0.07912772586,0.05109034268,0.01744548287,0,0.1520249221,3934,0.74,0.205,42887
17197882300,"Census Tract 8823, Will County, Illinois",8823,Will,1968,0.6168699187,0.3831300813,0.2083333333,0.0487804878,0.08638211382,0.01575203252,0.001524390244,0.256097561,3860,0.524,0.147,48875
17197882400,"Census Tract 8824, Will County, Illinois",8824,Will,1553,0.7424339987,0.2575660013,0.2910495815,0.09787508049,0.08564069543,0.01867353509,0,0.2491951062,3392,0.927,0.213,42264
17197882500,"Census Tract 8825, Will County, Illinois",8825,Will,1101,0.6902815622,0.3097184378,0.3742052679,0.06630336058,0.09536784741,0.02906448683,0.01634877384,0.1089918256,2246,0.963,0.227,45238
17197882601,"Census Tract 8826.01, Will County, Illinois",8826.01,Will,1730,0.6028901734,0.3971098266,0.3092485549,0.04739884393,0.08208092486,0.01098265896,0.03988439306,0.1132947977,3495,0.569,0.208,65926
17197882602,"Census Tract 8826.02, Will County, Illinois",8826.02,Will,1270,0.757480315,0.242519685,0.325984252,0.09763779528,0.06299212598,0.04015748031,0.006299212598,0.2244094488,2842,0.721,0.223,55775
17197882701,"Census Tract 8827.01, Will County, Illinois",8827.01,Will,1308,0.5122324159,0.4877675841,0.2247706422,0.0374617737,0.0993883792,0.01681957187,0.04357798165,0.09021406728,2576,0.366,0.106,79355
17197882702,"Census Tract 8827.02, Will County, Illinois",8827.02,Will,1709,0.5611468695,0.4388531305,0.1866588648,0.1345816267,0.0959625512,0.01111761264,0.01930953774,0.1135166764,3263,0.606,0.182,52355
17197882801,"Census Tract 8828.01, Will County, Illinois",8828.01,Will,1382,0.6237337192,0.3762662808,0.2452966715,0.06005788712,0.08900144718,0.03473227207,0.00506512301,0.1895803184,2769,0.525,0.138,44500
17197882802,"Census Tract 8828.02, Will County, Illinois",8828.02,Will,1413,0.6673743808,0.3326256192,0.2767162067,0.1344656759,0.0686482661,0.08209483369,0.01910828025,0.08634111819,3519,0.619,0.193,45602
17197882900,"Census Tract 8829, Will County, Illinois",8829,Will,1178,0.6188455008,0.3811544992,0.1977928693,0.0882852292,0.02631578947,0.03056027165,0.006791171477,0.2691001698,2344,0.488,0.09,49565
17197883000,"Census Tract 8830, Will County, Illinois",8830,Will,1294,0.6800618238,0.3199381762,0.2241112828,0.03477588872,0.0772797527,0.05564142195,0.002318392581,0.285935085,3759,0.661,0.121,46175
17197883100,"Census Tract 8831, Will County, Illinois",8831,Will,2070,0.5985507246,0.4014492754,0.2265700483,0.1033816425,0.0884057971,0.01014492754,0.01256038647,0.1574879227,4265,0.732,0.238,47500
17197883206,"Census Tract 8832.06, Will County, Illinois",8832.06,Will,1873,0.4618259477,0.5381740523,0.2076882007,0.04111051789,0.1019754405,0.01548318206,0.009610250934,0.08595835558,3846,0.331,0.117,57396
17197883208,"Census Tract 8832.08, Will County, Illinois",8832.08,Will,1297,0.5212027756,0.4787972244,0.1218195837,0.06939090208,0.1241326137,0.01542020046,0.0300693909,0.1603700848,2833,0.313,0.122,49071
17197883209,"Census Tract 8832.09, Will County, Illinois",8832.09,Will,1662,0.5571600481,0.4428399519,0.2460890493,0.1131167268,0.04873646209,0.0210589651,0.01444043321,0.1137184116,3234,0.287,0.078,78750
17197883210,"Census Tract 8832.10, Will County, Illinois",8832.1,Will,1395,0.376344086,0.623655914,0.08172043011,0.03369175627,0.1261648746,0.02508960573,0.01863799283,0.09103942652,2692,0.182,0.05,72245
17197883211,"Census Tract 8832.11, Will County, Illinois",8832.11,Will,3229,0.592443481,0.407556519,0.1954165376,0.109012078,0.08021059151,0.05760297306,0.004645401053,0.1455558997,6270,0.457,0.131,78861
17197883212,"Census Tract 8832.12, Will County, Illinois",8832.12,Will,2815,0.3690941385,0.6309058615,0.1037300178,0.03339253996,0.1222024867,0.02628774423,0.003197158082,0.08028419183,5766,0.254,0.031,114688
